drksid,version_number,total_versions,version_date,recruitment_status,start_date,closing_date,enrolment,enrolment_type,min_age,max_age,gender,inclusion_criteria,exclusion_criteria,primary_outcomes,secondary_outcomes,contacts
DRKS00003568,2,7,2012-03-21,Recruiting ongoing,2011-11-30,NA,560,Actual,18 Years,80 Years,"Both, male and female","[""Additional Inclusion Criteria"",""After ACS, Bypass-OP, PCI.""]","[""Exclusion Criteria"",""Lack capacity to consent, lack of language skills.""]","[""Change and continuity in the areas of physical activity, dietary habits, smoking, mental health, compliance to medication. Self-reported questionnaire at begin, end of rehabilitation and follow-up at 6 and 12 month after the end of rehabilitation.""]","[""Regulation of blood pressure, blood glucose, blood cholesteron. Collection of clinical parameters at begin and end of rehabilitation. Self-reported questionnaire at begin and end of rehabilitation as well as follow-up at 6 and 12 month after end of rehabilitation.""]","[{""label"":""Primary Sponsor"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 125"",""fax"":""030-4505 17 932"",""email"":""karla.spyra at charite.de"",""url"":""http://www.reha-vqs.charite.de/"",""name"":""Ms. Dr. Karla Spyra""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""},{""label"":""Contact for Public Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""}]"
DRKS00003568,3,7,2012-03-21,Recruiting ongoing,2011-11-30,NA,560,Actual,18 Years,80 Years,"Both, male and female","[""Additional Inclusion Criteria"",""After ACS, Bypass-OP, PCI.""]","[""Exclusion Criteria"",""Lack capacity to consent, lack of language skills.""]","[""Change and continuity in the areas of physical activity, dietary habits, smoking, mental health, compliance to medication. Self-reported questionnaire at begin, end of rehabilitation and follow-up at 6 and 12 month after the end of rehabilitation.""]","[""Regulation of blood pressure, blood glucose, blood cholesteron. Collection of clinical parameters at begin and end of rehabilitation. Self-reported questionnaire at begin and end of rehabilitation as well as follow-up at 6 and 12 month after end of rehabilitation.""]","[{""label"":""Primary Sponsor"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 125"",""fax"":""030-4505 17 932"",""email"":""karla.spyra at charite.de"",""url"":""http://www.reha-vqs.charite.de/"",""name"":""Ms. Dr. Karla Spyra""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""},{""label"":""Contact for Public Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""}]"
DRKS00003568,4,7,2014-04-03,"Recruiting complete, follow-up continuing",2011-11-30,NA,560,Actual,18 Years,80 Years,"Both, male and female","[""Additional Inclusion Criteria"",""After ACS, Bypass-OP, PCI.""]","[""Exclusion Criteria"",""Lack capacity to consent, lack of language skills.""]","[""Change and continuity in the areas of physical activity, dietary habits, smoking, mental health, compliance to medication. Self-reported questionnaire at begin, end of rehabilitation and follow-up at 6 and 12 month after the end of rehabilitation.""]","[""Regulation of blood pressure, blood glucose, blood cholesteron. Collection of clinical parameters at begin and end of rehabilitation. Self-reported questionnaire at begin and end of rehabilitation as well as follow-up at 6 and 12 month after end of rehabilitation.""]","[{""label"":""Primary Sponsor"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 125"",""fax"":""030-4505 17 932"",""email"":""karla.spyra at charite.de"",""url"":""http://www.reha-vqs.charite.de/"",""name"":""Ms. Dr. Karla Spyra""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""},{""label"":""Contact for Public Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""}]"
DRKS00003568,5,7,2015-11-06,"Recruiting complete, follow-up continuing",2011-11-30,NA,560,Actual,18 Years,80 Years,"Both, male and female","[""Additional Inclusion Criteria"",""After ACS, Bypass-OP, PCI.""]","[""Exclusion Criteria"",""Lack capacity to consent, lack of language skills.""]","[""Change and continuity in the areas of physical activity, dietary habits, smoking, mental health, compliance to medication. Self-reported questionnaire at begin, end of rehabilitation and follow-up at 6 and 12 month after the end of rehabilitation.""]","[""Regulation of blood pressure, blood glucose, blood cholesteron. Collection of clinical parameters at begin and end of rehabilitation. Self-reported questionnaire at begin and end of rehabilitation as well as follow-up at 6 and 12 month after end of rehabilitation.""]","[{""label"":""Primary Sponsor"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 125"",""fax"":""030-4505 17 932"",""email"":""karla.spyra at charite.de"",""url"":""http://www.reha-vqs.charite.de/"",""name"":""Ms. Dr. Karla Spyra""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""},{""label"":""Contact for Public Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""}]"
DRKS00003568,6,7,2015-11-06,"Recruiting complete, follow-up complete",2011-11-30,2014-12-31,560,Actual,18 Years,80 Years,"Both, male and female","[""Additional Inclusion Criteria"",""After ACS, Bypass-OP, PCI.""]","[""Exclusion Criteria"",""Lack capacity to consent, lack of language skills.""]","[""Change and continuity in the areas of physical activity, dietary habits, smoking, mental health, compliance to medication. Self-reported questionnaire at begin, end of rehabilitation and follow-up at 6 and 12 month after the end of rehabilitation.""]","[""Regulation of blood pressure, blood glucose, blood cholesteron. Collection of clinical parameters at begin and end of rehabilitation. Self-reported questionnaire at begin and end of rehabilitation as well as follow-up at 6 and 12 month after end of rehabilitation.""]","[{""label"":""Primary Sponsor"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 125"",""fax"":""030-4505 17 932"",""email"":""karla.spyra at charite.de"",""url"":""http://www.reha-vqs.charite.de/"",""name"":""Ms. Dr. Karla Spyra""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""},{""label"":""Contact for Public Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""}]"
DRKS00003568,7,7,2016-11-09,"Recruiting complete, follow-up complete",2011-11-30,2014-12-31,560,Actual,18 Years,80 Years,"Both, male and female","[""Additional Inclusion Criteria"",""After ACS, Bypass-OP, PCI.""]","[""Exclusion Criteria"",""Lack capacity to consent, lack of language skills.""]","[""Change and continuity in the areas of physical activity, dietary habits, smoking, mental health, compliance to medication. Self-reported questionnaire at begin, end of rehabilitation and follow-up at 6 and 12 month after the end of rehabilitation.""]","[""Regulation of blood pressure, blood glucose, blood cholesteron. Collection of clinical parameters at begin and end of rehabilitation. Self-reported questionnaire at begin and end of rehabilitation as well as follow-up at 6 and 12 month after end of rehabilitation.""]","[{""label"":""Primary Sponsor"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 125"",""fax"":""030-4505 17 932"",""email"":""karla.spyra at charite.de"",""url"":""http://www.reha-vqs.charite.de/"",""name"":""Ms. Dr. Karla Spyra""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""},{""label"":""Contact for Public Queries"",""affiliation"":""Charité - Universitätsmedizin Berlin, Lehrstuhl für Versorgungssystemforschung"",""telephone"":""030-4505 17 109"",""fax"":""[---]*"",""email"":""sabine.stamm-balderjahn at charite.de"",""url"":""[---]*"",""name"":""Ms. Dr. med. Sabine Stamm-Balderjahn""}]"
DRKS00004871,1,5,2013-04-26,Recruiting planned,2013-05-01,NA,44,Planned,18 Years,70 Years,"Both, male and female","[""Additional Inclusion Criteria"",""-male and femal patient from 18 to 70 years old\n-existing, specialised physician (orthopedics, neurology, pain treatment) prooved diagnosis of chronic low back pain caused by nonspecific lumbar syndrome at least since 3 months\n- averaged pain intensity during the last 3 month of at least 40mm measured by VAS (visual analog scale) during pain periods on 4 out of 7 days a week""]","[""Exclusion Criteria"",""-anticoagulative treatment\n-anemia (Hgb in screening-lab below 12.2 g/dl bzw. 7.6 mmol/l\n(women); 14.0 g/dl bzw. 8.7 mmol/l (men)\n-anmenestic or laboratoric tested clotting disorder (Quick <70%, apTT >36 sec, TZ >21 sec)\n-invasive spine treatment including cortocoid injection up to 6 weeks ago or sheduled for the following 8 weeks\n-hemophilia\n-acute hernial disc\n-congenital spine disorders\n-known pregnancy or lactation\n-therapy by opioid-analgetics\n-insulin-dependent diabetes type 1\n-systemic medication by corticoids or immunisuppressives\n-acute psychotic disorders\n-serious comorbidity""]","[""global back pain on a 100mm VAS (visual analog scale) at day 28+-3\n""]","[""day 0:\n• general patients assuming concerning effectivenes and agreeability (Likert Skala)\n\nday 56±5:\n• VAS (100 mm) painscore (backpain)\n\nday 0, 28+-3, 56+-5:\n• 100 mm VAS scoring the average disability caused by back pain during the last week\n• Roland Morris Disability Questionnaire (RMDQ)\n• Functionial Questionarry of Back Pain (FFbH-R)\n• Quality of life SF36\n• mood, depression (CES-D)\n• affective pain assessment (SES)\n\nduring whole study period\n•intensity/frequency of pain medication (diary)""]","[{""label"":""Primary Sponsor"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""030 80505691"",""fax"":""03080505692"",""email"":""naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Mr. Prof. Dr. med. Andreas Michalsen""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""030 80505691"",""fax"":""03080505692"",""email"":""naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Mr. Prof. Dr. med. Andreas Michalsen""},{""label"":""Contact for Public Queries"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""493080505682"",""fax"":""493080505692"",""email"":""studien.naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Ms. Silke Hemmen""}]"
DRKS00004871,2,5,2013-04-26,Recruiting planned,2013-05-01,NA,44,Planned,18 Years,70 Years,"Both, male and female","[""Additional Inclusion Criteria"",""-male and femal patient from 18 to 70 years old\n-existing, specialised physician (orthopedics, neurology, pain treatment) prooved diagnosis of chronic low back pain caused by nonspecific lumbar syndrome at least since 3 months\n- averaged pain intensity during the last 3 month of at least 40mm measured by VAS (visual analog scale) during pain periods on 4 out of 7 days a week""]","[""Exclusion Criteria"",""-anticoagulative treatment\n-anemia (Hgb in screening-lab below 12.2 g/dl bzw. 7.6 mmol/l\n(women); 14.0 g/dl bzw. 8.7 mmol/l (men)\n-anmenestic or laboratoric tested clotting disorder (Quick <70%, apTT >36 sec, TZ >21 sec)\n-invasive spine treatment including cortocoid injection up to 6 weeks ago or sheduled for the following 8 weeks\n-hemophilia\n-acute hernial disc\n-congenital spine disorders\n-known pregnancy or lactation\n-therapy by opioid-analgetics\n-insulin-dependent diabetes type 1\n-systemic medication by corticoids or immunisuppressives\n-acute psychotic disorders\n-serious comorbidity""]","[""global back pain on a 100mm VAS (visual analog scale) at day 28+-3\n""]","[""day 0:\n• general patients assuming concerning effectivenes and agreeability (Likert Skala)\n\nday 56±5:\n• VAS (100 mm) painscore (backpain)\n\nday 0, 28+-3, 56+-5:\n• 100 mm VAS scoring the average disability caused by back pain during the last week\n• Roland Morris Disability Questionnaire (RMDQ)\n• Functionial Questionarry of Back Pain (FFbH-R)\n• Quality of life SF36\n• mood, depression (CES-D)\n• affective pain assessment (SES)\n\nduring whole study period\n•intensity/frequency of pain medication (diary)""]","[{""label"":""Primary Sponsor"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""030 80505691"",""fax"":""03080505692"",""email"":""naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Mr. Prof. Dr. med. Andreas Michalsen""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""030 80505691"",""fax"":""03080505692"",""email"":""naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Mr. Prof. Dr. med. Andreas Michalsen""},{""label"":""Contact for Public Queries"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""493080505682"",""fax"":""493080505692"",""email"":""studien.naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Ms. Silke Hemmen""}]"
DRKS00004871,3,5,2013-10-25,Recruiting ongoing,2013-05-02,NA,44,Actual,18 Years,70 Years,"Both, male and female","[""Additional Inclusion Criteria"",""-male and femal patient from 18 to 70 years old\n-existing, specialised physician (orthopedics, neurology, pain treatment) prooved diagnosis of chronic low back pain caused by nonspecific lumbar syndrome at least since 3 months\n- averaged pain intensity during the last 3 month of at least 40mm measured by VAS (visual analog scale) during pain periods on 4 out of 7 days a week""]","[""Exclusion Criteria"",""-anticoagulative treatment\n-anemia (Hgb in screening-lab below 12.2 g/dl bzw. 7.6 mmol/l\n(women); 14.0 g/dl bzw. 8.7 mmol/l (men)\n-anmenestic or laboratoric tested clotting disorder (Quick <70%, apTT >36 sec, TZ >21 sec)\n-invasive spine treatment including cortocoid injection up to 6 weeks ago or sheduled for the following 8 weeks\n-hemophilia\n-acute hernial disc\n-congenital spine disorders\n-known pregnancy or lactation\n-therapy by opioid-analgetics\n-insulin-dependent diabetes type 1\n-systemic medication by corticoids or immunisuppressives\n-acute psychotic disorders\n-serious comorbidity""]","[""global back pain on a 100mm VAS (visual analog scale) at day 28+-3\n""]","[""day 0:\n• general patients assuming concerning effectivenes and agreeability (Likert Skala)\n\nday 56±5:\n• VAS (100 mm) painscore (backpain)\n\nday 0, 28+-3, 56+-5:\n• 100 mm VAS scoring the average disability caused by back pain during the last week\n• Roland Morris Disability Questionnaire (RMDQ)\n• Functionial Questionarry of Back Pain (FFbH-R)\n• Quality of life SF36\n• mood, depression (CES-D)\n• affective pain assessment (SES)\n\nduring whole study period\n•intensity/frequency of pain medication (diary)""]","[{""label"":""Primary Sponsor"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""030 80505691"",""fax"":""03080505692"",""email"":""naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Mr. Prof. Dr. med. Andreas Michalsen""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""030 80505691"",""fax"":""03080505692"",""email"":""naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Mr. Prof. Dr. med. Andreas Michalsen""},{""label"":""Contact for Public Queries"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""493080505682"",""fax"":""493080505692"",""email"":""studien.naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Ms. Silke Hemmen""}]"
DRKS00004871,4,5,2016-04-11,"Recruiting complete, follow-up complete",2013-05-02,2015-12-14,44,Actual,18 Years,70 Years,"Both, male and female","[""Additional Inclusion Criteria"",""-male and femal patient from 18 to 70 years old\n-existing, specialised physician (orthopedics, neurology, pain treatment) prooved diagnosis of chronic low back pain caused by nonspecific lumbar syndrome at least since 3 months\n- averaged pain intensity during the last 3 month of at least 40mm measured by VAS (visual analog scale) during pain periods on 4 out of 7 days a week""]","[""Exclusion Criteria"",""-anticoagulative treatment\n-anemia (Hgb in screening-lab below 12.2 g/dl bzw. 7.6 mmol/l\n(women); 14.0 g/dl bzw. 8.7 mmol/l (men)\n-anmenestic or laboratoric tested clotting disorder (Quick <70%, apTT >36 sec, TZ >21 sec)\n-invasive spine treatment including cortocoid injection up to 6 weeks ago or sheduled for the following 8 weeks\n-hemophilia\n-acute hernial disc\n-congenital spine disorders\n-known pregnancy or lactation\n-therapy by opioid-analgetics\n-insulin-dependent diabetes type 1\n-systemic medication by corticoids or immunisuppressives\n-acute psychotic disorders\n-serious comorbidity""]","[""global back pain on a 100mm VAS (visual analog scale) at day 28+-3\n""]","[""day 0:\n• general patients assuming concerning effectivenes and agreeability (Likert Skala)\n\nday 56±5:\n• VAS (100 mm) painscore (backpain)\n\nday 0, 28+-3, 56+-5:\n• 100 mm VAS scoring the average disability caused by back pain during the last week\n• Roland Morris Disability Questionnaire (RMDQ)\n• Functionial Questionarry of Back Pain (FFbH-R)\n• Quality of life SF36\n• mood, depression (CES-D)\n• affective pain assessment (SES)\n\nduring whole study period\n•intensity/frequency of pain medication (diary)""]","[{""label"":""Primary Sponsor"",""affiliation"":""Charité-Universitätsmedizin Berlin"",""telephone"":""030 450"",""fax"":""[---]*"",""email"":""[---]*"",""url"":""[---]*"",""name"":""""},{""label"":""Contact for Scientific Queries"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""030 80505691"",""fax"":""03080505692"",""email"":""naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Mr. Prof. Dr. med. Andreas Michalsen""},{""label"":""Contact for Public Queries"",""affiliation"":""Hochschulambulanz für Naturheilkunde Charité-Universitätsmedizin Berlin"",""telephone"":""493080505682"",""fax"":""493080505692"",""email"":""studien.naturheilkunde at immanuel.de"",""url"":""http://naturheilkunde.immanuel.de"",""name"":""Ms. Silke Hemmen""}]"
